ItemNo;Description;Module;ItemMainGroup;ItemSubGroup;Stock;Price_B2B;ManufacturerCode;ManufacturerName;ReferenceNumber;GTIN;GrossWeight
SUPL0123;Logitech Mouse M720 Triathlon Wireless Black;PERIPHERIE;LOGITECH;KOMPONENTEN;10;29,84;LOGI;Logitech;910-004791;5099206065086;0,2024
SUPL0125;Logitech Mouse MX Vertical Wireless Grey;PERIPHERIE;LOGITECH;KOMPONENTEN;500;46,08;LOGI;Logitech;910-005448;5099206081901;0,39075
SUPL0126;Logitech Mouse M185 Wireless Swift Grey;PERIPHERIE;LOGITECH;KOMPONENTEN;351;6,04;LOGI;Logitech;910-002235;5099206027275;0,123
SUPL0127;Logitech Mouse B170 Optical Wireless Black;PERIPHERIE;LOGITECH;KOMPONENTEN;500;5,68;LOGI;Logitech;910-004798;5099206065062;0,1
SUPL0183;Logitech Keyboard K270 Wireless Black/White;PERIPHERIE;LOGITECH;KOMPONENTEN;295;20,71;LOGI;Logitech;920-003052;5099206033139;0,6635
SUPL0187;Logitech Desktop MK850 Performance Wireless Black;PERIPHERIE;LOGITECH;KOMPONENTEN;500;48,97;LOGI;Logitech;920-008221;5099206066823;1,4
SUPL0192;Logitech Headset H340 Wired;PERIPHERIE;LOGITECH;HEADSET;209;13,70;LOGI;Logitech;981-000475;5099206038844;0,247
SUPL0233;Logitech Mouse M220 Silent Wireless Black;PERIPHERIE;LOGITECH;KOMPONENTEN;500;8,93;LOGI;Logitech;910-004878;5099206066199;0,1469
SUPL0264;Logitech ConferenceCam Video conference kit Connect;PERIPHERIE;LOGITECH;CAMS;296;274,66;LOGI;Logitech;960-001034;5099206059030;1,6125
SUPL0266;Logitech Keyboard ERGO K860 Wireless Black;PERIPHERIE;LOGITECH;KOMPONENTEN;200;67,50;LOGI;Logitech;920-009167;5099206085855;1,7
SUPL0279;Logitech Mouse M330 SILENT PLUS Wireless Blue;PERIPHERIE;LOGITECH;KOMPONENTEN;29;11,77;LOGI;Logitech;910-004910;5099206066687;0,1686
SUPL0283;Logitech Headset H570e Wired / Type Binaural;PERIPHERIE;LOGITECH;HEADSET;186;31,97;LOGI;Logitech;981-000575;5099206053304;0,16
SUPL0285;Logitech ConferenceCam GROUP Expansion Microphones;PERIPHERIE;LOGITECH;SPEAKER;19;143,62;LOGI;Logitech;989-000171;0097855119551;0,572
SUPL0293;Logitech Gaming Mouse G502 HERO Corded Black ;PERIPHERIE;LOGITECH;GAMING;167;27,61;LOGI;Logitech;910-005471;5099206080270;0,248
SUPL0299;Logitech Keyboard K400 Plus Touch Wireless Black - US Layout;PERIPHERIE;LOGITECH;KOMPONENTEN;32;22,33;LOGI;Logitech;920-007145;5099206059429;0,515
SUPL0301;Logitech Desktop MK540 Advanced Wireless Black/White - US Layout;PERIPHERIE;LOGITECH;KOMPONENTEN;132;30,25;LOGI;Logitech;920-008685;5099206077461;1,16
SUPL0312;Logitech Desktop MK470 Slim Wireless Combo Black;PERIPHERIE;LOGITECH;KOMPONENTEN;97;29,64;LOGI;Logitech;920-009188;5099206086449;0,9005
SUPL0326;Logitech ConferenceCam Rally Plus Video conference kit;PERIPHERIE;LOGITECH;CAMS;1;1305,00;LOGI;Logitech;960-001224;5099206079526;11,65
SUPL0328;Logitech ConferenceCam Rally Mic Pod Hub microphone Interface adapter;PERIPHERIE;LOGITECH;SPEAKER;2;160,37;LOGI;Logitech;939-001647;0097855143143;0,3135
SUPL0329;Logitech ConferenceCam MeetUp Expansion Microphone;PERIPHERIE;LOGITECH;CAMS;139;124,85;LOGI;Logitech;989-000405;0097855131171;0,47125
SUPL0344;Logitech Desktop MK295 Silent Wireless Combo Black ;PERIPHERIE;LOGITECH;KOMPONENTEN;264;22,38;LOGI;Logitech;920-009794;5099206092372;0,75
SUPL0395;Logitech Slim Folio Keyboard black ;PERIPHERIE;LOGITECH;KOMPONENTEN;121;58,06;LOGI;Logitech;920-009474;5099206088252;0,75
SUPL0402;Logitech HD Pro Webcam C920e;PERIPHERIE;LOGITECH;CAMS;500;44,10;LOGI;Logitech;960-001360;0097855162045;0,244
SUPL0438;Logitech Rally Table and Ceiling Mount for Rally Mic Pod;PERIPHERIE;LOGITECH;KOMPONENTEN;13;54,51;LOGI;Logitech;952-000020;0097855166067;0,3425
SUPL0439;Logitech Rally Mic Pod Mount;PERIPHERIE;LOGITECH;KOMPONENTEN;60;50,75;LOGI;Logitech;952-000002;0097855153197;0,34
SUPL0446;Logitech Brio 500 Webcam Black;PERIPHERIE;LOGITECH;CAMS;379;63,64;LOGI;Logitech;960-001422;5099206104914;0,2225
SUPL0453;Logitech Desktop MK650 Wireless Black;PERIPHERIE;LOGITECH;KOMPONENTEN;225;37,66;LOGI;Logitech;920-010994;5099206105140;1,045
SUPL0457;Logitech Keyboard and folio case Rugged Combo 3 Apple iPad (7. & 8. Gen) Classic Blue;PERIPHERIE;LOGITECH;KOMPONENTEN;18;112,97;LOGI;Logitech;920-010361;5099206097353;0,673
SUPL0458;Logitech Presenter Wireless R500s Black;PERIPHERIE;LOGITECH;PRESENTER;19;21,72;LOGI;Logitech;910-005843;5099206090828;0,102
SUPL0459;Logitech Lift Vertical Ergonomic Mouse;PERIPHERIE;LOGITECH;KOMPONENTEN;10;35,53;LOGI;Logitech;910-006473;5099206099784;0,217
SUPL0463;Logitech Mouse Signature M650 for Business Graphite;PERIPHERIE;LOGITECH;KOMPONENTEN;22;21,82;LOGI;Logitech;910-006274;5099206097254;0,184
SUPL0464;Logitech Keyboard Master Series MX Mechanical;PERIPHERIE;LOGITECH;KOMPONENTEN;63;98,66;LOGI;Logitech;920-010748;5099206103016;1,245
SUPL0480;Logitech Mouse Signature M650 Graphite;PERIPHERIE;LOGITECH;KOMPONENTEN;272;22,63;LOGI;Logitech;910-006253;5099206097223;0,168
SUPL0489;Logitech ConferenceCam Rally Bar - Graphite;PERIPHERIE;LOGITECH;CAMS;1;1789,45;LOGI;Logitech;960-001311;5099206089327;10,02
SUPL0490;Logitech MX Keys Combo for Business - Keyboard and Mouse Set - Graphite;PERIPHERIE;LOGITECH;KOMPONENTEN;39;115,10;LOGI;Logitech;920-010926;5099206104419;1,77
SUPL0492;Logitech Mouse Signature M650 L for Business Graphit;PERIPHERIE;LOGITECH;KOMPONENTEN;253;22,74;LOGI;Logitech;910-006348;5099206097278;0,1968
SUPL0501;Logitech Zone Wired MS-Teams Headseat ;PERIPHERIE;LOGITECH;GAMING;132;73,07;LOGI;Logitech;981-000870;5099206090347;0,55
SUPL0504;Logitech Signature K650 Keyboard Black ;PERIPHERIE;LOGITECH;KOMPONENTEN;398;28,22;LOGI;Logitech;920-010913;5099206105508;0,986
SUPL0507;Logitech Rally Bar Mini - Webcam;PERIPHERIE;LOGITECH;CAMS;31;1363,15;LOGI;Logitech;960-001339;5099206093089;6,3
SUPL0509;Logitech Lift Vertical Ergonomic Mouse ;PERIPHERIE;LOGITECH;KOMPONENTEN;155;44,66;LOGI;Logitech;910-006495;5099206099876;0,23
SUPL0538;Logitech Signature MK650 Off-White ;PERIPHERIE;LOGITECH;KOMPONENTEN;288;38,77;LOGI;Logitech;920-011022;5099206105324;1,1525
SUPL0546;Logitech Mouse MX Anywhere 3S Wireless Graphite;PERIPHERIE;LOGITECH;KOMPONENTEN;409;46,79;LOGI;Logitech;910-006958;5099206112490;0,186
SUPL0574;Logitech Slim Folio Keyboard black ;PERIPHERIE;LOGITECH;KOMPONENTEN;100;56,84;LOGI;Logitech;920-011423;5099206107427;0,65
SUPL0575;Logitech Combo Touch Keyboard for iPad Air 11;PERIPHERIE;LOGITECH;KOMPONENTEN;25;122,51;LOGI;Logitech;920-012629;5099206121942;0,8775
SUPL0583;Logitech Combo Slim Wireless MK370 Keyboard Graphite;PERIPHERIE;LOGITECH;KOMPONENTEN;100;21,92;LOGI;Logitech;920-012065;5099206113053;0,8515
SUPL0589;Logitech ConferenceCam Sight 4k graphite;PERIPHERIE;LOGITECH;CAMS;2;1144,92;LOGI;Logitech;960-001510;0097855181596;3,52
SUPL0591;Logitech Mouse Ergo Series Trackball Wireless Black;PERIPHERIE;LOGITECH;KOMPONENTEN;361;31,57;LOGI;Logitech;910-006221;5099206096547;0,2591
SUPL0594;Logitech Rugged Combo 4 Touch - Tastatur und Foliohülle - mit Trackpad - Apple Smart connector ;PERIPHERIE;LOGITECH;KOMPONENTEN;41;97,95;LOGI;Logitech;920-011182;5099206106895;0,7
SUPL0597;Logitech Mouse MX Master 4 for Business Wireless Graphite;PERIPHERIE;LOGITECH;KOMPONENTEN;44;90,84;LOGI;Logitech;910-007617;5099206133143;0,269
SUPL0598;Logitech Ultimate Ears WONDERBOOM Play Active Black;BABHOME;CE;;171;38,06;LOGI;Logitech;984-001948;5099206122017;0,49375
SUPL0599;Logitech Ultimate Ears MINIROLL Sanftes Schwarz;BABHOME;CE;;144;48,01;LOGI;Logitech;984-002017;5099206127128;0,36138
SUPL0600;Logitech Ultimate Ears MINIROLL majestätisches blau;BABHOME;CE;;39;48,01;LOGI;Logitech;984-002022;5099206127098;0,36625
SUPL0601;Logitech Ultimate Ears MINIROLL Revive Grey;BABHOME;CE;;53;48,01;LOGI;Logitech;984-002027;5099206127104;0,36563
SUPL0602;Logitech Combo Touch Keyboard for iPad Pro11;PERIPHERIE;LOGITECH;KOMPONENTEN;50;132,97;LOGI;Logitech;920-012770;5099206123113;0,795
SUPL0603;Logitech Combo Touch Keyboard for iPad 10.9;PERIPHERIE;LOGITECH;KOMPONENTEN;197;74,20;LOGI;Logitech;920-011200;5099206106710;0,89375
SUPL0604;Logitech Desktop MK850 Performance - Tastatur-und-Maus-Set - US-Layout;PERIPHERIE;LOGITECH;KOMPONENTEN;100;78,76;LOGI;Logitech;920-008226;5099206066878;1,4
SUPL0605;Logitech Bluetooth Combo Touch iPad Pro 13" M4;PERIPHERIE;LOGITECH;KOMPONENTEN;77;151,24;LOGI;Logitech;920-012665;5099206123069;1,23125
SUPL0606;Logitech Mouse MX Master 4 Graphite;PERIPHERIE;LOGITECH;KOMPONENTEN;200;94,09;LOGI;Logitech;910-007562;5099206133082;0,3485
SUPL0607;Logitech Mouse MX Master 4 Pale Grey;PERIPHERIE;LOGITECH;KOMPONENTEN;180;94,09;LOGI;Logitech;910-007563;5099206133099;0,34825
SUPL0608;Logitech Mouse MX Master 4 Space Black;PERIPHERIE;LOGITECH;KOMPONENTEN;199;94,09;LOGI;Logitech;910-007577;5099206133112;0,345
SUPL1002;Libratone Zipp Cover Mesh Schutzhülle grau;BABHOME;CE;;165;2,03;LIBRATONE;Libratone;LA0200300WW2001;5710957010476;0,1035
SUPL2002;Lenovo ThinkPad Universal USB-C Dock - Dockingstation;NB ZUBEHÖR;DOCKING;;500;111,65;LENOVO;Lenovo;40AY0090EU;0195348192095;0,98714
SUPL2003;Lenovo ThinkPad Hybrid USB-C with USB-A Dock - Dockingstation;NB ZUBEHÖR;DOCKING;;134;128,91;LENOVO;Lenovo;40AF0135EU;0191999788403;1,337
SUPL2008;Lenovo ThinkPad Thunderbolt 4 Dock - Dockingstation;NB ZUBEHÖR;DOCKING;;277;218,23;LENOVO;Lenovo;40B00300EU;0195348677295;1,811
SUPL2024;Lenovo Dockingstation - USB-C - HDMI;NB ZUBEHÖR;DOCKING;;74;36,54;LENOVO;Lenovo;40B30090EU;0195892052982;0,822
SUPL2027;Lenovo ThinkPad Smart Dock 5500 - Dockingstation;NB ZUBEHÖR;DOCKING;;93;145,15;LENOVO;Lenovo;40BC0100EU;0195892120551;1,1875
SUPL2030;Lenovo - ThinkPad Smart Dock 5500 - Dockingstation;NB ZUBEHÖR;DOCKING;;205;159,36;LENOVO;Lenovo;40BC0135EU;0195892130499;1,25
SUPL6003;Lenovo Thinkpad P14s G5 (14") 21ME003FGE;NOTEBOOK;;;59;893,20;LENOVO;Lenovo;21ME003FGE;0199274117238;2,48
SUPM3002;Mitel 612dt Set;BABHOME;CE;;7;103,53;MITEL;Mitel ;50008371;7109806196993;0,4
SUPM3003;Mitel 622dt Handset;BABHOME;CE;;30;129,41;MITEL;Mitel ;50008369;7109806196979;0,198
SUPM3004;Mitel 622dt Set;BABHOME;CE;;4;154,28;MITEL;Mitel ;50008372;7109806197006;0,404
SUPM3006;Mitel 632dt Handset;BABHOME;CE;;9;258,83;MITEL;Mitel ;50008370;7109806196986;0,218
SUPM3007;Mitel 712dt Set;BABHOME;CE;;34;97,44;MITEL;Mitel ;51310674;7109806202564;0,414
SUPM3008;Mitel 722dt Set;BABHOME;CE;;13;159,36;MITEL;Mitel ;51310675;7109806202571;0,418
SUPN0001;Networx HDMI Kabel (HDMI auf HDMI) 2m;SONSTIGES;;;165;1,52;NETWORX;Networx;040042-2;4043972191389;0,117
SUPN4000;Needit PARK LITE (elektrische Parkscheibe) Blau;BABHOME;CE;;138;15,48;NEEDIT;Needit;1411;5711157014110;0,15
SUPN4001;Needit PARK LITE (elektrische Parkscheibe) Schwarz;BABHOME;CE;;48;14,87;NEEDIT;Needit;1412;5711157014127;0,168
SUPN4002;Needit Park Mini (elektrische Parkscheibe) Blau;BABHOME;CE;;39;15,48;NEEDIT;Needit;3014;5711157030141;0,09
SUPN4003;Needit Park Mini (elektrische Parkscheibe) Schwarz;BABHOME;CE;;178;15,99;NEEDIT;Needit;3011;5711157030110;0,094
SUPN4006;Needit PARK LITE One (elektrische Parkscheibe) Schwarz;BABHOME;CE;;51;15,53;NEEDIT;Needit;8041;5711157080412;0,153
SUPN4007;Needit PARK LITE One (elektrische Parkscheibe) Blau;BABHOME;CE;;37;15,68;NEEDIT;Needit;8038;5711157080382;0,15
SUPN4009;Needit PARK Micro (elektrische Parkscheibe) Schwarz/Blau;BABHOME;CE;;123;13,35;NEEDIT;Needit;157;5711157001578;0,076
SUPN4010;Needit PARK Micro Solar (elektrische Parkscheibe) Schwarz/Blau;BABHOME;CE;;113;19,03;NEEDIT;Needit;9020;5711157090206;0,1724
SUPN4011;Needit PARK Micro Solar (elektrische Parkscheibe) Blau;BABHOME;CE;;27;18,93;NEEDIT;Needit;9010;5711157090107;0,1706
SUPN4012;Needit ParkOne (elektrische Parkscheibe) Schwarz;BABHOME;CE;;33;18,78;NEEDIT;Needit;5710;5711157057100;0,181
SUPN4013;Needit ParkOne (elektrische Parkscheibe) Blau;BABHOME;CE;;38;18,78;NEEDIT;Needit;5734;5711157057346;0,1798
SUPN4014;Needit Drive One 2 (Blitzerwarner);BABHOME;CE;;108;19,79;NEEDIT;Needit;7510;5711157075104;0,0436
SUPN5000;NEEWER GL1 Pro Keylight 15,5";BABHOME;CE;;3;91,86;NEEWER;Neewer;10101841;6976831830168;3,113
SUPN5002;NEEWER PL81 Kamera-Licht für Handy & Laptop;BABHOME;CE;;12;28,32;NEEWER;Neewer;10100479;6976831830205;0,37
SUPN5004;NEEWER NK800 RGB Softbox | 2-Pack;BABHOME;CE;;4;114,59;NEEWER;Neewer;10102472;6976831830144;5,06
SUPR0004;Razer Mamba Elite USB - Gaming-Maus;BABHOME;CE;;95;48,72;RAZER;Razer;RZ01-02560100-R3M1;8886419332565;0,238
SUPR1002;Razer Basilisk V3 - Gaming - Maus;BABHOME;CE;;60;29,44;RAZER;Razer;RZ01-04000100-R3M1;8886419333487;0,226
SUPR1009;Razer DeathAdder Essential - Gaming Maus - black;BABHOME;CE;;466;14,96;RAZER;Razer;RZ01-03850100-R3M1;8886419333265;0,2315
SUPR1011;Razer Barracuda X - Wireless Headset - white;BABHOME;CE;;46;61,62;RAZER;Razer;RZ04-04430200-R3M1;8886419379874;0,825
SUPR1013;Razer Mouse Razer DeathAdder V3 Pro White ;BABHOME;CE;;33;77,24;RAZER;Razer;RZ01-04630200-R3G1;8886419334163;0,448
SUPR1014;Razer Cobra - Maus - Black;BABHOME;CE;;92;25,53;RAZER;Razer;RZ01-04650100-R3M1;8886419334095;0,186
SUPR1017;Razer Barracuda X - Wireless Headset - black;BABHOME;CE;;51;61,62;RAZER;Razer;RZ04-04430100-R3M1;8886419379850;0,855
SUPR1018;Razer Kraken X Lite - Headset - black;BABHOME;CE;;185;21,13;RAZER;Razer;RZ04-02950100-R381;8886419378082;0,74375
SUPR1019;Razer BlackShark V2 X - Headset - Black;BABHOME;CE;;500;27,91;RAZER;Razer;RZ04-03240100-R3M1;8886419378396;0,79
SUPR1021;Razer Ornata V3 - Tastatur - QWERTZ - Kabelgebunden;BABHOME;CE;;33;40,60;RAZER;Razer;RZ03-04880400-R3G1;8887910073063;1,226
SUPR1027;Razer DeathAdder Essential - Gaming Maus - white;BABHOME;CE;;375;16,29;RAZER;Razer;RZ01-03850200-R3M1;8886419333326;0,2259
SUPR1037;Razer Kraken V3 X - Headset - Black;BABHOME;CE;;47;35,53;RAZER;Razer;RZ04-03750300-R3M1;8886419379362;0,832
SUPR1038;Razer Basilisk V3 Pro - Maus - White;BABHOME;CE;;34;81,50;RAZER;Razer;RZ01-04620200-R3G1;8886419333937;0,51
SUPR1039;Razer BlackShark V2 X - Headset - Green;BABHOME;CE;;2;33,45;RAZER;Razer;RZ04-03240600-R3M1;8886419379522;0,775
SUPR1040;Razer BlackShark V2 X - Headset - Quartz;BABHOME;CE;;200;30,45;RAZER;Razer;RZ04-03240800-R3M1;8887910060421;0,772
SUPR1041;Razer Orochi V2 - Mouse - White;BABHOME;CE;;15;28,42;RAZER;Razer;RZ01-03730400-R3G1;8886419333418;0
SUPR1044;Razer DeathAdder V3 HyperSpeed - Maus - ergonomisch - 5 Tasten - kabellos, kabelgebunden;BABHOME;CE;;4;62,50;RAZER;Razer;RZ01-05140100-R3G1;8886419334552;0,278
SUPR1047;Razer Leviathan V2 X - Soundbar - Schwarz;BABHOME;CE;;23;74,83;RAZER;Razer;RZ05-04280100-R3M1;8886419379645;1,44
SUPR1049;Razer Kraken V4 X - Headset - ohrumschließend;BABHOME;CE;;2;51,05;RAZER;Razer;RZ04-05180100-R3M1;8887910060766;0,8125
SUPR1051;Razer Viper V3 Pro - Maus - Für Rechtshänder;BABHOME;CE;;15;96,83;RAZER;Razer;RZ01-05120200-R3G1;8886419334521;0,314
SUPR1052;Razer Wolverine V3 - Tournament Edition - Game Pad;BABHOME;CE;;16;66,91;RAZER;Razer;RZ06-05210100-R3M1;8886419351450;0,6
SUPR1053;Razer Viper V3 Pro SE schwarz;BABHOME;CE;;39;73,07;RAZER;Razer;RZ01-04550100-R3G1;8886419334347;0,3746
SUPR1054;Razer Basilisk V3 35K - Maus - Schwarz;BABHOME;CE;;10;52,37;RAZER;Razer;RZ01-05230100-R3M1;8886419334576;0,192
SUPR1055;Razer Huntsman Mini - Tastatur - Quecksilber;BABHOME;CE;;30;73,51;RAZER;Razer;RZ03-03390400-R3M1;8886419345763;0,708
SUPR1056;Razer Blackwidow V3 Tenkeyless - Tastatur - Schwarz;BABHOME;CE;;15;80,99;RAZER;Razer;RZ03-03490100-R3M1;8886419346012;1,28
SUPR1059;Razer Kraken Kitty V3 X - Headset - Quartz;BABHOME;CE;;7;46,66;RAZER;Razer;RZ04-05350100-R3M1;8887910061091;0,835
SUPR1060;Razer Kraken Kitty V3 X - Headset - Schwarz;BABHOME;CE;;25;47,98;RAZER;Razer;RZ04-05350200-R3M1;8887910061114;0,634
SUPR1061;Razer Kraken Kitty V3 X - Headset - Weiß;BABHOME;CE;;6;46,66;RAZER;Razer;RZ04-05350300-R3M1;8887910061138;0,8325
SUPR1063;Razer Kishi V3 - Gamepad - Black;BABHOME;CE;;9;78,78;RAZER;Razer;RZ06-03550100-R3M1;8887910082058;0,568
SUPR1065;Razer Barracuda X Chroma - Headset;BABHOME;CE;;35;79,68;RAZER;Razer;RZ04-05220200-R3M1;8887910060889;0,807
SUPS0205;Sony WH-1000XM5 - True Wireless Headset - Black;BABHOME;CE;;100;167,48;SONY;Sony;WH1000XM5B.CE7;4548736132580;0,75
SUPS0235;Samsung EO-IC100 - Ohrhörer mit Mikrofon kabelgebunden - USB-C - schwarz;BABHOME;CE;;2;8,42;SAMSUNG;Samsung;EO-IC100BBEGEU;8806090270123;0,038
SUPS0253;Samsung Schnellladegerät - ohne Datenkabel - USB-C 25W - schwarz;BABHOME;CE;;500;6,80;SAMSUNG;Samsung;EP-T2510NBEGEU;8806094912128;0,0781
SUPS0254;Samsung Schnellladegerät -  ohne Datenkabel - USB-C 25W - weiß;BABHOME;CE;;500;6,80;SAMSUNG;Samsung;EP-T2510NWEGEU;8806094912081;0,0784
SUPS0256;Samsung Schnellladegerät - mit Datenkabel - USB-C 25W - weiß;BABHOME;CE;;5;9,64;SAMSUNG;Samsung;EP-T2510XWEGEU;8806094911985;0,106
SUPS0259;Samsung Fast Charging Wall Charger EP-TA800 - Netzteil - Ultra Fast Charge  - USB-C 25W - weiß;BABHOME;CE;;195;9,24;SAMSUNG;Samsung;EP-TA800XWEGWW;8801643979379;0,1161
SUPS0260;Samsung Fast Charging Wall Charger EP-TA800 - Netzteil - USB-C 25W - schwarz;BABHOME;CE;;450;9,64;SAMSUNG;Samsung;EP-TA800XBEGWW;8801643979393;0,11615
SUPS0261;Samsung EP-T1510 - Netzteil - USB-C 15W - schwarz;BABHOME;CE;;481;4,67;SAMSUNG;Samsung;EP-T1510NBEGEU;8806092709874;0,067
SUPS0262;Samsung EP-T1510 - Netzteil - USB-C 15W - weiß;BABHOME;CE;;393;4,77;SAMSUNG;Samsung;EP-T1510NWEGEU;8806092709850;0,067
SUPS0263;Samsung EP-T1510 - Netzteil - USB-C 15W - weiß;BABHOME;CE;;43;6,80;SAMSUNG;Samsung;EP-T1510XWEGEU;8806092709904;0,099
SUPS0264;Samsung EP-T1510 - Netzteil - USB-C 15W - schwarz;BABHOME;CE;;27;7,00;SAMSUNG;Samsung;EP-T1510XBEGEU;8806092709843;0,1
SUPS0266;Samsung Galaxy SmartTag2 - Anti-Verlust Bluetooth-Tag für Handy - schwarz;BABHOME;CE;;269;12,08;SAMSUNG;Samsung;EI-T5600BBEGEU;8806095039893;0,0456
SUPS0267;Samsung EF-QS916 - hintere Abdeckung für Mobiltelefon - clear ;BABHOME;CE;;500;5,08;SAMSUNG;Samsung;EF-QS916CTEGWW;8806094768831;0,057
SUPS0268;Samsung Galaxy SmartTag2 - Anti-Verlust Bluetooth-Tag für Handy - 4 Pack 2 schwarz, 2 weiß;BABHOME;CE;;357;45,17;SAMSUNG;Samsung;EI-T5600KWEGEU;8806095039763;0,12113
SUPS0269;Samsung EO-IC100 - Ohrhörer mit Mikrofon kabelgebunden - USB-C - weiß ;BABHOME;CE;;500;8,42;SAMSUNG;Samsung;EO-IC100BWEGEU;8806090270062;0,0546
SUPS0270;Samsung Galaxy SmartTag2 - Anti-Verlust Bluetooth-Tag für Handy - weiß;BABHOME;CE;;500;11,17;SAMSUNG;Samsung;EI-T5600BWEGEU;8806095039824;0,044
SUPS0272;Samsung EF-XS921- Galaxy S24 - Gadget Case für Mobiltelefon - clear ;BABHOME;CE;;37;4,62;SAMSUNG;Samsung;EF-XS921CTEGWW;8806095426785;0,0941
SUPS0279;Samsung EF-MS921- S24 - Klapphülle für Mobiltelefon - white;BABHOME;CE;;61;1,02;SAMSUNG;Samsung;EF-MS921CWEGWW;8806095498522;0,08265
SUPS0283;Sony WH-CH720N - True Wireless Headset - Black;BABHOME;CE;;103;50,75;SONY;Sony;WHCH720NB.CE7;4548736142428;0,51975
SUPS0285;Samsung EP-DX310 - USB-Kabel - 24 pin USB-C (M) - weiß;BABHOME;CE;;27;6,19;SAMSUNG;Samsung;EP-DX310JWEGEU;8806094257557;0,06
SUPS0286;Samsung EP-T4511 - Netzteil - 45 Watt - 5 A - Fast Charge - schwarz;BABHOME;CE;;102;15,94;SAMSUNG;Samsung;EP-T4511XBEGEU;8806095510002;0,208
SUPS0287;Samsung EP-T6530 - Netzteil - 65 Watt - 2 x USB-C - schwarz;BABHOME;CE;;13;20,30;SAMSUNG;Samsung;EP-T6530NBEGEU;8806092673885;0,204
SUPS0288;Sony ZV-1 II - Exmor RS CMOS;BABHOME;CE;;3;588,70;SONY;Sony;ZV1M2BDI.EU;5013493465145;0,5
SUPS0291;Sony HT-AN7 - Nackenlautsprecher;BABHOME;CE;;42;152,25;SONY;Sony;HTAN7.CE7;4548736158283;0,694
SUPS0296;Sony WH-ULT900N - Kopfhörer - Schwarz;BABHOME;CE;;113;85,77;SONY;Sony;WHULT900NB.CE7;4548736156432;0,823
SUPS0297;Sony WH-ULT900N - Kopfhörer - Off White;BABHOME;CE;;73;87,29;SONY;Sony;WHULT900NW.CE7;4548736158337;0,8235
SUPS0328;Sony WH-1000XM5L True Wireless Headset | Night Blue;BABHOME;CE;;95;175,60;SONY;Sony;WH1000XM5L.CE7;4548736134294;0,76
SUPS0329;Sony WH-1000XM5S True Wireless Headset | Silver;BABHOME;CE;;69;169,51;SONY;Sony;WH1000XM5S.CE7;4548736132597;0,764
SUPS0341;Samsung Powerbank - Battery Pack  - 25W 10.000 mAh - Beige;BABHOME;CE;;500;16,24;SAMSUNG;Samsung;EB-P3400XUEGEU;8806094682748;0,264
SUPS0342;Samsung Powerbank - 20000 mAh - 25 Watt - Fast Charge;BABHOME;CE;;500;25,88;SAMSUNG;Samsung;EB-P4520XUEGEU;8806095312187;0,524
SUPS0343;Samsung EP-DG930 Datenkabel USB-C zu USB Typ-A 1,5 m schwarz;BABHOME;CE;;200;3,55;SAMSUNG;Samsung;EP-DG930IBEGWW;8806088938141;0,05
SUPS0345;Samsung USB-C zu USB-C Kabel EP-DX510 (5A) 1,8m Schwarz;BABHOME;CE;;43;7,11;SAMSUNG;Samsung;EP-DX510JBEGEU;8806094257540;0,08
SUPS0355;Sony WH1000XM5P True Wireless Headset | Pink;BABHOME;CE;;47;182,70;SONY;Sony;WH1000XM5P.CE7;4548736163591;0,95
SUPS0366;Samsung USB-C 45W Travel Charger  EP-T4511NWE , White;BABHOME;CE;;500;14,01;SAMSUNG;Samsung;EP-T4511NWEGEU;8806097740599;0,13
SUPS0368;Samsung EP-T6010 - Netzteil - without cable - 60 Watt - Schwarz;BABHOME;CE;;460;20,81;SAMSUNG;Samsung;EP-T6010NBEGWW;8806097735618;0,152
SUPS0370;Samsung Powerbank - 5000 mAh - 25 Watt ;BABHOME;CE;;341;25,38;SAMSUNG;Samsung;EB-U2500XJEGWW;8806097918448;0,197
SUPS0371;Samsung Powerbank - 10000 mAh - 25 Watt - Fast Charge;BABHOME;CE;;77;19,29;SAMSUNG;Samsung;EB-U2510XUEGEU;8806095312170;0,306
SUPS0372;Samsung Powerbank - 15 Watt - Wireless Charger;BABHOME;CE;;194;15,12;SAMSUNG;Samsung;EP-P2400BBEGEU;8806092978683;0,31
SUPS1023;Sonos Ace Bluetooth-Kopfhörer - Schwarz;BABHOME;CE;;76;258,83;SONOS;SONOS;ACEG1R21BLK;8720862502642;1,104
SUPS1024;Sonos Ace Bluetooth-Kopfhörer - Weiß;BABHOME;CE;;27;258,83;SONOS;SONOS;ACEG1R21;8720862502635;1,2
SUPS3003;SteelSeries Arctis Nova 7P - Headset - ohrumschließend - White;BABHOME;CE;;20;131,95;STEELS;SteelSeries;61561;5707119056502;0,875
SUPS3005;SteelSeries Arctis Nova 7X - Headset - ohrumschließend - Black;BABHOME;CE;;42;152,25;STEELS;SteelSeries;61565;5707119041331;0,86667
SUPS7004;Shelly - Hutschiene - "3EM" - Stromzähler - max. 3x 120A -Inkl. 3 Klemmen - Messfunktion - WLAN;BAB GREENVISION;;;500;48,72;SHELLY;Shelly;SHELLY_3EM;3800235262214;0,515
SUPS7023;Shelly · Unterputz·"1PM Gen3"· Relais;BAB GREENVISION;;;49;11,17;SHELLY;Shelly;SHELLY_1PM_GEN3;3800235261798;0,0398
